step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
2760,0,0,0,13.68316982,0,0,0.615481602,0,0,FALSE,,
2770,0,0,0,14.74863461,0,0,1,0,0,FALSE,,
2780,0,0,0,14.30528012,0,0,0.971450592,0,0,FALSE,,
2790,0,0,0,15.51061841,0,0,0.454709898,0,0,FALSE,,
2800,2,0,0,13.81166074,0,0,0.533506436,0,0,FALSE,,
2810,0,0,0,14.54526128,0,0,1,0,0,FALSE,,
2820,2,0,0,13.66740526,0,0,0.208618913,0,0,FALSE,,
2830,0,0,0,13.96371674,0,0,0.575689982,0,0,FALSE,,
2840,0,0,0,17.17147448,0,0,1,0,0,FALSE,,
2850,0,0,0,16.83498039,0,0,0.551429423,0,0,FALSE,,
2860,0,0,0,13.45330649,0,0,1,0,0,FALSE,,
2870,0,0,0,15.09584122,0,0,1,0,0,FALSE,,
2880,0,0,0,14.49537596,0,0,0.613695681,0,0,FALSE,,
2890,0,0,0,14.67988872,0,0,0.607904221,0,0,FALSE,,
2900,0,0,0,18.0407342,0,0,0.68928208,0,0,FALSE,,
2910,0,0,0,13.75002694,0,0,0.382226053,0,0,FALSE,,
2920,0,0,0,15.42945849,0,0,1,0,0,FALSE,,
2930,0,0,0,14.79687155,0,0,0.597547179,0,0,FALSE,,
2940,1,0,0,15.17525345,0,0,1,0,0,FALSE,,
2950,1,0,0,12.84396388,0,0,0.662670713,0,0,FALSE,,
2960,0,0,0,14.75293145,0,0,1,0,0,FALSE,,
2970,1,0,0,14.69587023,0,0,1,0,0,FALSE,,
2980,0,0,0,13.38983183,0,0,0.375496605,0,0,FALSE,,
2990,0,0,0,13.32599367,0,0,0.33717867,0,0,FALSE,,
3000,2,5,0.185185185,14.88035528,0,0,0.3506346,0,0,FALSE,,
3010,1,0,0,14.16499493,0,2,0.58655359,0,2,FALSE,,
3020,2,0,0,15.0259988,0,0,0.761173059,0,0,FALSE,,
3030,0,0,0,13.83134981,0,0,0.47898378,0,0,FALSE,,
3040,0,0,0,13.44239024,0,0,0.250481348,0,0,FALSE,,
3050,1,2,0.0625,13.08618221,0,0,0.438263395,0,0,FALSE,,
3060,2,0,0,11.16438659,0,2,0.191639763,0,2,FALSE,,
3070,0,0,0,14.74748143,0,0,0.722374204,0,0,FALSE,,
3080,0,0,0,13.3833029,0,0,0.306691613,0,0,FALSE,,
3090,2,2,0.090909091,15.18296086,0,0,1,0,0,FALSE,,
3100,0,0,0,14.87315004,0,0,1,0,0,FALSE,,
3110,2,0,0,14.08204196,0,2,0.490809466,0,2,FALSE,,
3120,1,0,0,16.16463018,0,0,1,0,0,FALSE,,
3130,1,0,0,16.36185789,0,0,0.767179741,0,0,FALSE,,
3140,0,0,0,14.4804678,0,0,0.475729543,0,0,FALSE,,
3150,1,0,0,16.74490277,0,0,0.979591803,0,0,FALSE,,
3160,0,0,0,13.13523194,0,0,0.605550503,0,0,FALSE,,
3170,0,0,0,15.40049623,0,0,0.849440654,0,0,FALSE,,
3180,0,0,0,16.67329269,0,0,0.443566883,0,0,FALSE,,
3190,1,0,0,13.68321425,0,1,0.449723526,0,1,FALSE,,
3200,0,0,0,15.01926298,0,0,1,0,0,FALSE,,
3210,0,0,0,15.50381273,0,0,0.538237303,0,0,FALSE,,
3220,1,0,0,13.9017681,0,0,0.480774877,0,0,FALSE,,
3230,1,0,0,13.62707507,0,0,1,0,0,FALSE,,
3240,1,0,0,14.68354607,0,0,0.456129474,0,0,FALSE,,
3250,0,0,0,14.9197711,0,0,0.717941001,0,0,FALSE,,
3260,0,0,0,15.2554822,0,0,0.717557051,0,0,FALSE,,
3270,0,0,0,13.33752237,0,0,0.487020556,0,0,FALSE,,
3280,1,0,0,15.09391889,0,0,1,0,0,FALSE,,
3290,0,0,0,16.45856915,0,0,0.773638164,0,0,FALSE,,
3300,0,0,0,12.53411826,0,0,0.294142685,0,0,FALSE,,
3310,1,0,0,13.46747946,0,0,0.488824751,0,0,FALSE,,
3320,0,0,0,14.37112302,0,0,0.392353661,0,0,FALSE,,
3330,0,0,0,16.04003092,0,0,0.477735629,0,0,FALSE,,
3340,0,0,0,14.75125802,0,0,0.687596724,0,0,FALSE,,
3350,1,0,0,13.99358479,0,0,0.747566115,0,0,FALSE,,
3360,2,0,0,14.42661244,0,0,0.72084857,0,0,FALSE,,
3370,1,0,0,14.6946754,0,0,0.639499573,0,0,FALSE,,
3380,0,0,0,15.11956988,0,0,0.507722701,0,0,FALSE,,
3390,0,0,0,13.43615087,0,0,0.642549863,0,0,FALSE,,
3400,0,0,0,15.4230662,0,0,0.410413267,0,0,FALSE,,
3410,0,0,0,12.16117849,0,0,0.466281511,0,0,FALSE,,
3420,1,7,0.35,15.81481874,0,0,1,0,0,FALSE,,
3430,1,17,0.894736842,12.18622973,0,0,0.755101222,0,0,FALSE,,
3440,0,0,0,13.13539915,0,0,0.716858232,0,0,FALSE,,
3450,1,0,0,14.49971255,0,0,0.601028151,0,0,FALSE,,
3460,0,0,0,15.17705644,0,0,0.58015886,0,0,FALSE,,
3470,1,0,0,14.06320073,0,0,0.540602007,0,0,FALSE,,
3480,0,0,0,16.97413234,0,0,0.606078512,0,0,FALSE,,
3490,1,0,0,13.50447172,0,0,0.566377288,0,0,FALSE,,
3500,0,0,0,15.55374726,0,0,1,0,0,FALSE,,
3510,1,0,0,14.42295293,0,0,1,0,0,FALSE,,
3520,0,0,0,17.10099388,0,0,0.850100204,0,0,FALSE,,
3530,1,0,0,16.98558072,0,0,0.534468375,0,0,FALSE,,
3540,1,0,0,15.60560041,0,0,0.609599933,0,0,FALSE,,
3550,1,0,0,14.43290094,0,0,0.786201994,0,0,FALSE,,
3560,0,0,0,13.94660014,0,0,1,0,0,FALSE,,
3570,2,0,0,15.58571694,0,0,1,0,0,FALSE,,
3580,1,0,0,14.02211238,0,0,1,0,0,FALSE,,
3590,0,0,0,16.64003675,0,0,0.83055558,0,0,FALSE,,
3600,1,0,0,14.5337011,0,0,0.58786962,0,0,FALSE,,
3610,0,0,0,14.52785407,0,2,0.492106332,0,2,FALSE,,
3620,0,0,0,14.66240426,0,0,0.755443794,0,0,FALSE,,
3630,0,0,0,16.83947297,0,0,0.683131257,0,0,FALSE,,
3640,0,0,0,18.20507725,0,0,1,0,0,FALSE,,
3650,1,0,0,13.3865781,0,0,0.487133936,0,0,FALSE,,
3660,0,0,0,14.70912438,0,0,1,0,0,FALSE,,
3670,0,0,0,16.41061512,0,0,0.478737397,0,0,FALSE,,
3680,0,0,0,13.54803261,0,0,0.409898579,0,0,FALSE,,
3690,0,0,0,14.68268334,0,0,1,0,0,FALSE,,
3700,0,0,0,19.24826214,0,0,0.729648392,0,0,FALSE,,
3710,2,0,0,9.282863128,0,0,0.661600946,0,0,FALSE,,
3720,0,0,0,13.88263728,0,0,1,0,0,FALSE,,
3730,0,0,0,14.19204142,0,0,0.595199498,0,0,FALSE,,
3740,0,0,0,14.4752123,0,0,0.474500846,0,0,FALSE,,
3750,0,0,0,15.44682034,0,0,0.673114368,0,0,FALSE,,
3760,0,0,0,17.64093616,0,0,0.524694258,0,0,FALSE,,
3770,1,0,0,15.64096484,0,0,0.596257249,0,0,FALSE,,
3780,1,0,0,12.71825832,0,0,1,0,0,FALSE,,
3790,0,0,0,16.62195252,0,0,0.662797123,0,0,FALSE,,
3800,1,3,0.1875,14.66001481,0,0,1,0,0,FALSE,,
3810,0,0,0,16.78019272,0,0,0.737187713,0,0,FALSE,,
