step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
1385,53,2930,17.65060241,4.887502531,53,11322,0.260136466,53,11322,FALSE,,
1390,61,3005,18.21212121,4.735572641,61,11510,0.237068566,61,11510,FALSE,,
1395,67,3245,20.0308642,4.309320959,67,11823,0.216257389,67,11823,FALSE,,
1400,69,3525,22.31012658,4.094308365,69,12094,0.204709575,69,12094,FALSE,,
1405,62,3537,21.83333333,4.265490972,62,12133,0.217717016,62,12133,FALSE,,
1410,60,3203,20.14465409,4.187071904,60,12315,0.225437175,60,12315,FALSE,,
1415,61,3052,19.3164557,4.266645194,61,12619,0.214640219,61,12619,FALSE,,
1420,66,2564,16.12578616,4.123279537,66,11453,0.208228704,66,11453,FALSE,,
1425,60,1154,7.397435897,4.239614341,60,10775,0.237725676,60,10775,FALSE,,
1430,49,825,5.15625,4.491057917,49,9735,0.24743235,49,9735,FALSE,,
1435,34,647,4.174193548,4.610594503,34,9761,0.268412245,34,9761,FALSE,,
1440,27,505,3.21656051,4.991342803,27,9853,0.31000831,27,9853,FALSE,,
1445,27,484,3.025,5.169692182,27,9861,0.306769788,27,9861,FALSE,,
1450,36,567,3.5,5.608435876,36,10006,0.339984916,36,10006,FALSE,,
1455,45,737,4.664556962,5.123487131,45,9955,0.304843405,45,9955,FALSE,,
1460,53,944,5.9,4.741844228,53,10143,0.277321985,53,10143,FALSE,,
1465,58,1175,7.25308642,4.576575328,58,10414,0.26726825,58,10414,FALSE,,
1470,70,1441,8.895061728,4.06795695,70,10571,0.220916173,70,10571,FALSE,,
1475,64,1512,9.333333333,4.313787948,64,10007,0.247225731,64,10007,FALSE,,
1480,67,1553,9.469512195,4.676733356,67,10224,0.255360582,67,10224,FALSE,,
1485,49,1283,7.823170732,5.163513962,49,9963,0.282308341,49,9963,FALSE,,
1490,38,1026,6.256097561,5.528486553,38,8652,0.306256287,38,8652,FALSE,,
