step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
945,53,1056,6.769230769,4.8511429,53,6032,0.26408262,53,6032,FALSE,,
950,55,939,5.943037975,4.795458846,55,6273,0.254242763,55,6273,FALSE,,
955,45,738,4.670886076,4.817006461,45,6398,0.237592152,45,6398,FALSE,,
960,45,610,3.885350318,4.916390917,45,6469,0.256622894,45,6469,FALSE,,
965,43,514,3.27388535,5.072834326,43,6562,0.24965515,43,6562,FALSE,,
970,45,549,3.519230769,4.908259611,45,6676,0.255761148,45,6676,FALSE,,
975,48,529,3.45751634,4.629913131,48,6747,0.272431713,48,6747,FALSE,,
980,57,518,3.407894737,4.543407773,57,6812,0.253258798,57,6812,FALSE,,
985,56,720,4.736842105,4.631501602,56,6875,0.250004906,56,6875,FALSE,,
990,63,851,5.525974026,4.422238263,63,7054,0.227862861,63,7054,FALSE,,
995,68,1019,6.532051282,4.523581359,68,7181,0.215057302,68,7181,FALSE,,
1000,69,1247,7.942675159,4.25238202,69,7482,0.208662987,69,7482,FALSE,,
1005,67,1416,8.962025316,4.163189856,67,7516,0.215846734,67,7516,FALSE,,
1010,67,1612,10.33333333,4.27009951,67,7464,0.234106531,67,7464,FALSE,,
1015,53,1422,9.174193548,4.457022947,53,7503,0.255892021,53,7503,FALSE,,
1020,52,1189,7.573248408,4.409959659,52,7455,0.255329434,52,7455,FALSE,,
1025,64,1070,6.815286624,4.143391709,64,7552,0.223767425,64,7552,FALSE,,
1030,50,697,4.439490446,4.07833801,50,7636,0.230661079,50,7636,FALSE,,
1035,55,535,3.322981366,3.949525157,55,7863,0.221869687,55,7863,FALSE,,
1040,54,493,3.024539877,4.071641818,54,7849,0.236137629,54,7849,FALSE,,
1045,67,713,4.295180723,3.901051013,67,8149,0.207885471,67,8149,FALSE,,
1050,71,939,5.725609756,3.90206415,71,8406,0.212409337,71,8406,FALSE,,
1055,65,1117,6.728915663,3.865975324,65,8110,0.21152786,65,8110,FALSE,,
1060,64,1256,7.520958084,3.981062916,64,8323,0.216261643,64,8323,FALSE,,
1065,69,1411,8.449101796,3.903577476,69,8363,0.206669577,69,8363,FALSE,,
1070,64,1410,8.343195266,3.992259396,64,8682,0.214948201,64,8682,FALSE,,
1075,69,1648,9.694117647,4.080594513,69,8976,0.222853505,69,8976,FALSE,,
1080,81,1959,11.45614035,3.938328841,81,9304,0.229467634,81,9304,FALSE,,
1085,78,2115,12.22543353,4.289081052,78,9458,0.253049496,78,9458,FALSE,,
1090,66,2042,11.73563218,4.673921312,66,8532,0.269223417,66,8532,FALSE,,
1095,53,1417,8.005649718,4.79361832,53,8390,0.267101691,53,8390,FALSE,,
1100,45,1158,6.469273743,5.471514021,45,7696,0.311779364,45,7696,FALSE,,
1105,41,855,4.697802198,5.451977927,41,7891,0.311320323,41,7891,FALSE,,
1110,45,618,3.452513966,4.952748099,45,8053,0.281228984,45,8053,FALSE,,
1115,47,576,3.272727273,4.580340218,47,8220,0.247985666,47,8220,FALSE,,
1120,57,751,4.242937853,4.495757963,57,8464,0.248381376,57,8464,FALSE,,
1125,63,950,5.248618785,4.707660666,63,8631,0.257336365,63,8631,FALSE,,
1130,72,1032,5.67032967,4.566368725,72,8700,0.242429691,72,8700,FALSE,,
1135,76,1309,7.4375,4.3201278,76,9066,0.230300949,76,9066,FALSE,,
1140,71,1447,8.129213483,4.191905406,71,9289,0.215552764,71,9289,FALSE,,
1145,66,1630,9.261363636,4.428760419,66,9028,0.23172495,66,9028,FALSE,,
1150,68,1630,9.209039548,4.544955943,68,9296,0.224898469,68,9296,FALSE,,
1155,64,1651,9.380681818,4.457788462,64,9303,0.210120244,64,9303,FALSE,,
1160,66,1584,9,4.193533612,66,9265,0.173721263,66,9265,FALSE,,
1165,53,1108,6.367816092,4.780242262,53,8519,0.220243193,53,8519,FALSE,,
1170,46,846,4.834285714,5.365517042,46,8068,0.264253265,46,8068,FALSE,,
1175,51,832,5.012048193,4.670233678,51,8281,0.25253166,51,8281,FALSE,,
1180,52,611,3.636904762,4.456927646,52,8406,0.229917798,52,8406,FALSE,,
1185,48,457,2.786585366,4.099753422,48,8430,0.215442499,48,8430,FALSE,,
