step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
775,1,2,0.025974026,10.97861702,0,4,0.810065974,0,4,FALSE,,
780,2,0,0,11.36820466,2,6,0.793640097,2,6,FALSE,,
785,1,1,0.01369863,11.35968062,1,7,0.825720897,1,7,FALSE,,
790,0,0,0,11.31341228,0,4,0.811685109,0,4,FALSE,,
795,3,2,0.026666667,11.14756413,2,1,0.783989655,2,1,FALSE,,
800,0,0,0,10.97344544,0,5,0.783468863,0,5,FALSE,,
805,0,0,0,11.04374757,0,7,0.780123745,0,7,FALSE,,
810,1,0,0,11.23733443,1,1,0.812164123,1,1,FALSE,,
815,1,1,0.015151515,11.84850992,0,1,0.841971894,0,1,FALSE,,
820,1,1,0.014492754,11.55834106,1,2,0.789963752,1,2,FALSE,,
825,2,0,0,11.74727077,2,3,0.782040245,2,3,FALSE,,
830,0,0,0,11.564343,0,2,0.827707605,0,2,FALSE,,
835,0,0,0,11.14807157,0,3,0.790849774,0,3,FALSE,,
840,2,0,0,11.27840964,2,1,0.807864202,2,1,FALSE,,
845,0,0,0,11.69900572,0,0,0.814803086,0,0,FALSE,,
850,0,0,0,11.90137324,0,1,0.842294843,0,1,FALSE,,
855,3,1,0.01369863,11.20314873,3,4,0.78269827,3,4,FALSE,,
860,0,0,0,11.70019303,0,3,0.82620252,0,3,FALSE,,
865,2,0,0,11.13177361,2,0,0.794272345,2,0,FALSE,,
870,1,0,0,11.23707305,1,0,0.786230587,1,0,FALSE,,
875,1,0,0,11.18602306,1,0,0.801560412,1,0,FALSE,,
880,1,0,0,10.94137389,1,1,0.796742507,1,1,FALSE,,
885,3,2,0.026666667,11.45745641,2,3,0.814165385,2,3,FALSE,,
890,0,0,0,11.10852877,0,3,0.797931677,0,3,FALSE,,
895,1,0,0,11.17188194,1,5,0.791413756,1,5,FALSE,,
900,1,0,0,10.64883826,1,2,0.785670257,1,2,FALSE,,
905,0,0,0,11.46326919,0,2,0.827830548,0,2,FALSE,,
910,2,2,0.025316456,11.23083271,1,0,0.795474823,1,0,FALSE,,
915,3,3,0.038961039,10.65626272,2,3,0.78805109,2,3,FALSE,,
920,1,0,0,10.68666379,1,7,0.764936776,1,7,FALSE,,
925,4,2,0.025974026,10.74815773,2,8,0.785192348,2,8,FALSE,,
930,1,0,0,11.13439036,1,3,0.802086023,1,3,FALSE,,
935,0,0,0,11.46047746,0,4,0.807458729,0,4,FALSE,,
940,1,0,0,11.30165514,1,2,0.808090722,1,2,FALSE,,
945,1,0,0,11.15444532,1,0,0.796632371,1,0,FALSE,,
950,1,0,0,11.1448472,1,1,0.781799115,1,1,FALSE,,
955,2,1,0.013157895,11.17556161,1,1,0.811130805,1,1,FALSE,,
960,1,0,0,11.4805188,1,4,0.821277496,1,4,FALSE,,
965,2,1,0.013333333,10.96642309,1,6,0.771746484,1,6,FALSE,,
970,1,0,0,11.51538825,1,3,0.810638898,1,3,FALSE,,
975,1,0,0,11.50162155,1,3,0.851689059,1,3,FALSE,,
980,1,1,0.014492754,10.9175777,0,1,0.806647922,0,1,FALSE,,
985,3,3,0.042857143,10.77040577,3,8,0.781239402,3,8,FALSE,,
990,2,2,0.028985507,10.80573604,1,7,0.810493457,1,7,FALSE,,
995,1,2,0.028985507,10.89148343,0,6,0.80567306,0,6,FALSE,,
1000,1,0,0,10.87547887,1,7,0.789674809,1,7,FALSE,,
1005,1,0,0,11.06096019,1,3,0.822102529,1,3,FALSE,,
1010,0,0,0,11.13803957,0,6,0.810735361,0,6,FALSE,,
1015,1,0,0,11.09522938,1,7,0.804280997,1,7,FALSE,,
1020,1,0,0,11.36904438,1,5,0.813941345,1,5,FALSE,,
1025,1,1,0.01369863,11.1078074,1,2,0.808848135,1,2,FALSE,,
1030,1,0,0,11.24067773,1,0,0.795980563,1,0,FALSE,,
1035,2,0,0,10.50721497,2,1,0.739337504,2,1,FALSE,,
1040,1,1,0.012987013,11.27419462,0,2,0.834850023,0,2,FALSE,,
1045,0,0,0,10.93248817,0,3,0.815503474,0,3,FALSE,,
1050,2,1,0.013333333,10.99192361,2,4,0.798548834,2,4,FALSE,,
1055,4,4,0.053333333,10.43459831,2,4,0.77930225,2,4,FALSE,,
1060,3,3,0.039473684,10.6689095,3,9,0.784972804,3,9,FALSE,,
1065,1,0,0,11.14589865,1,11,0.826007414,1,11,FALSE,,
1070,2,2,0.027027027,10.74824279,1,11,0.799139072,1,11,FALSE,,
1075,2,0,0,10.71343804,2,13,0.763704018,2,13,FALSE,,
1080,1,0,0,10.8621322,1,2,0.772459307,1,2,FALSE,,
1085,1,0,0,11.3086098,1,3,0.794299882,1,3,FALSE,,
1090,1,0,0,11.39032076,1,1,0.817644395,1,1,FALSE,,
1095,2,0,0,10.75421952,2,1,0.771081443,2,1,FALSE,,
1100,1,1,0.012987013,10.69536642,1,3,0.774134249,1,3,FALSE,,
1105,1,0,0,10.9124563,1,5,0.776245675,1,5,FALSE,,
1110,1,0,0,11.02657008,1,4,0.793698209,1,4,FALSE,,
1115,0,0,0,11.29573063,0,1,0.823674006,0,1,FALSE,,
1120,1,0,0,11.54512165,1,1,0.823625564,1,1,FALSE,,
1125,1,0,0,11.61905468,1,0,0.842766751,1,0,FALSE,,
1130,0,0,0,11.29579135,0,1,0.809688966,0,1,FALSE,,
1135,2,0,0,10.69222509,2,2,0.74552274,2,2,FALSE,,
1140,1,0,0,11.30510184,1,3,0.794608388,1,3,FALSE,,
1145,1,1,0.014285714,11.27351073,0,1,0.816544889,0,1,FALSE,,
1150,1,0,0,10.96977287,1,1,0.803259449,1,1,FALSE,,
1155,1,0,0,11.57528648,1,2,0.835109786,1,2,FALSE,,
1160,0,0,0,11.64625788,0,2,0.799738009,0,2,FALSE,,
1165,2,3,0.041666667,11.25943683,2,3,0.770640142,2,3,FALSE,,
1170,1,0,0,11.10088563,1,0,0.787908619,1,0,FALSE,,
1175,0,0,0,11.06256886,0,1,0.807569644,0,1,FALSE,,
1180,1,0,0,10.74738384,1,2,0.761993079,1,2,FALSE,,
1185,2,0,0,10.55335015,2,1,0.739755048,2,1,FALSE,,
1190,0,0,0,11.41383164,0,0,0.811009735,0,0,FALSE,,
1195,2,0,0,11.47888711,2,0,0.796532448,2,0,FALSE,,
1200,1,0,0,11.13349645,1,0,0.799313029,1,0,FALSE,,
1205,0,0,0,11.27960535,0,0,0.819863826,0,0,FALSE,,
1210,1,0,0,11.51631373,1,0,0.812070453,1,0,FALSE,,
1215,1,0,0,11.45457298,1,2,0.796357454,1,2,FALSE,,
1220,1,0,0,11.07605504,1,2,0.784159804,1,2,FALSE,,
1225,1,0,0,11.65670863,1,0,0.832289136,1,0,FALSE,,
1230,1,0,0,10.78830986,1,0,0.785726274,1,0,FALSE,,
1235,0,0,0,11.2844092,0,2,0.77831639,0,2,FALSE,,
1240,2,0,0,11.18033013,2,4,0.759031652,2,4,FALSE,,
1245,2,2,0.025974026,11.17036254,1,3,0.787169833,1,3,FALSE,,
1250,2,2,0.025,11.30547206,1,5,0.818815473,1,5,FALSE,,
1255,3,4,0.052631579,11.00043348,3,7,0.781960358,3,7,FALSE,,
1260,3,8,0.106666667,10.47453428,3,18,0.750537064,3,18,FALSE,,
1265,4,20,0.266666667,9.788632681,2,23,0.681052992,2,23,FALSE,,
1270,4,3,0.038461538,9.740365533,4,22,0.697067848,4,22,FALSE,,
1275,2,2,0.025641026,10.36762237,2,16,0.730382642,2,16,FALSE,,
1280,2,2,0.024691358,10.63881003,1,9,0.751398176,1,9,FALSE,,
1285,2,1,0.012987013,10.64405621,2,9,0.753939139,2,9,FALSE,,
1290,2,1,0.012820513,10.57434441,1,7,0.764360686,1,7,FALSE,,
1295,2,2,0.025641026,10.66423552,1,12,0.753378892,1,12,FALSE,,
1300,3,10,0.128205128,10.21025639,3,19,0.716376285,3,19,FALSE,,
1305,4,21,0.272727273,10.13794891,3,24,0.713697006,3,24,FALSE,,
1310,2,30,0.384615385,10.35415599,2,39,0.727129292,2,39,FALSE,,
1315,1,0,0,10.26522721,1,24,0.760160711,1,24,FALSE,,
1320,2,5,0.065789474,10.60590333,2,16,0.784458001,2,16,FALSE,,
1325,0,0,0,11.12652969,0,7,0.809644247,0,7,FALSE,,
1330,1,0,0,11.00321835,1,4,0.786716497,1,4,FALSE,,
1335,2,0,0,11.47702278,2,2,0.792310127,2,2,FALSE,,
1340,0,0,0,11.59595933,0,1,0.799234322,0,1,FALSE,,
1345,1,0,0,11.32447509,1,0,0.798350252,1,0,FALSE,,
1350,1,0,0,11.62004996,1,0,0.822822922,1,0,FALSE,,
1355,0,0,0,11.42905968,0,1,0.825864817,0,1,FALSE,,
1360,2,2,0.026666667,11.07972423,1,1,0.777313149,1,1,FALSE,,
1365,2,4,0.053333333,11.03164963,2,7,0.805256885,2,7,FALSE,,
1370,0,0,0,11.11844204,0,5,0.807104003,0,5,FALSE,,
1375,1,0,0,11.11793229,1,5,0.810755547,1,5,FALSE,,
1380,1,0,0,11.1591782,1,3,0.840443519,1,3,FALSE,,
1385,0,0,0,11.59933782,0,0,0.834869755,0,0,FALSE,,
1390,1,0,0,11.42724867,1,0,0.831155917,1,0,FALSE,,
1395,1,0,0,11.65810233,1,0,0.835783798,1,0,FALSE,,
1400,1,1,0.014492754,11.28550612,0,0,0.822212991,0,0,FALSE,,
1405,1,0,0,11.30069546,1,2,0.808089928,1,2,FALSE,,
1410,1,0,0,11.63302172,1,2,0.848000596,1,2,FALSE,,
1415,0,0,0,11.7751534,0,3,0.823131949,0,3,FALSE,,
1420,1,0,0,11.63361036,1,1,0.835837088,1,1,FALSE,,
1425,1,0,0,11.79486079,1,2,0.857975202,1,2,FALSE,,
1430,0,0,0,11.48378407,0,2,0.835731457,0,2,FALSE,,
1435,1,0,0,11.39437392,1,0,0.851523329,1,0,FALSE,,
1440,1,0,0,11.3874984,1,1,0.814804532,1,1,FALSE,,
1445,0,0,0,11.14120996,0,1,0.811268122,0,1,FALSE,,
1450,1,0,0,11.75593222,1,1,0.810621305,1,1,FALSE,,
1455,1,0,0,12.10710587,1,1,0.85016241,1,1,FALSE,,
1460,0,0,0,11.80266492,0,0,0.819688906,0,0,FALSE,,
1465,1,0,0,11.49206029,1,0,0.789149119,1,0,FALSE,,
1470,1,0,0,11.5503899,1,0,0.811133629,1,0,FALSE,,
1475,0,0,0,10.9572763,0,0,0.796484554,0,0,FALSE,,
1480,1,0,0,12.06913984,1,1,0.842660357,1,1,FALSE,,
1485,1,0,0,12.1462537,1,1,0.86262041,1,1,FALSE,,
1490,0,0,0,11.37013313,0,0,0.805109978,0,0,FALSE,,
1495,2,0,0,11.07801879,2,1,0.783078967,2,1,FALSE,,
1500,1,0,0,11.26459153,1,1,0.802178146,1,1,FALSE,,
1505,1,0,0,11.14318531,1,1,0.801400822,1,1,FALSE,,
1510,1,0,0,11.70452675,1,2,0.842516084,1,2,FALSE,,
1515,1,0,0,12.13432046,1,2,0.866450682,1,2,FALSE,,
1520,0,0,0,11.62162261,0,0,0.81381547,0,0,FALSE,,
1525,1,0,0,11.79824069,1,1,0.845398244,1,1,FALSE,,
1530,2,0,0,11.70673712,2,1,0.817048745,2,1,FALSE,,
1535,0,0,0,11.27874025,0,1,0.795959907,0,1,FALSE,,
1540,1,0,0,11.92515538,1,0,0.846216643,1,0,FALSE,,
1545,1,0,0,11.99958447,1,0,0.863093665,1,0,FALSE,,
1550,0,0,0,11.30469176,0,0,0.793265985,0,0,FALSE,,
1555,1,0,0,11.48641859,1,1,0.788608269,1,1,FALSE,,
1560,2,1,0.015625,11.5737082,1,1,0.806180416,1,1,FALSE,,
1565,0,0,0,11.55863866,0,1,0.826180208,0,1,FALSE,,
1570,2,0,0,11.5648782,2,1,0.80659354,2,1,FALSE,,
1575,1,0,0,11.48050224,1,0,0.777705726,1,0,FALSE,,
1580,0,0,0,11.37315044,0,0,0.806858101,0,0,FALSE,,
1585,2,0,0,11.46394769,2,0,0.784483171,2,0,FALSE,,
1590,1,0,0,11.28752896,1,0,0.780238188,1,0,FALSE,,
1595,0,0,0,11.20931246,0,0,0.810285965,0,0,FALSE,,
1600,1,0,0,11.79215384,1,1,0.829763332,1,1,FALSE,,
1605,1,0,0,11.77657266,1,1,0.822631497,1,1,FALSE,,
1610,1,1,0.014705882,11.2947597,0,0,0.830982192,0,0,FALSE,,
1615,1,0,0,10.6991766,1,3,0.765530541,1,3,FALSE,,
1620,2,1,0.014492754,10.80216497,1,3,0.778372602,1,3,FALSE,,
1625,0,0,0,11.09191969,0,5,0.81081266,0,5,FALSE,,
1630,1,0,0,11.01022083,1,4,0.793817527,1,4,FALSE,,
1635,1,0,0,11.07253395,1,4,0.80239139,1,4,FALSE,,
1640,0,0,0,10.98766697,0,0,0.804407382,0,0,FALSE,,
1645,1,0,0,11.42601404,1,2,0.819370129,1,2,FALSE,,
