step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
760,43,2270,20.08849558,6.330761723,43,4940,0.401924591,43,4940,FALSE,,
765,46,2478,21.17948718,5.942618018,46,5137,0.370007923,46,5137,FALSE,,
770,39,2560,21.15702479,6.879403352,39,5265,0.425236573,39,5265,FALSE,,
775,45,2763,23.21848739,7.000629442,45,5436,0.435528009,45,5436,FALSE,,
780,36,2810,23.2231405,6.729765847,36,5320,0.426185787,36,5320,FALSE,,
785,41,2918,24.31666667,6.332065001,41,5510,0.387481666,41,5510,FALSE,,
790,47,3025,25.20833333,6.026033258,47,5677,0.350852517,47,5677,FALSE,,
795,41,2373,20.45689655,5.990652884,41,5414,0.358548822,41,5414,FALSE,,
800,40,2193,19.23684211,6.345584525,40,5583,0.347765169,40,5583,FALSE,,
805,39,2317,21.25688073,6.454839989,39,5730,0.370308857,39,5730,FALSE,,
810,44,2503,24.30097087,6.305475945,44,5913,0.390687811,44,5913,FALSE,,
815,42,2688,26.09708738,5.842269036,42,6045,0.369877096,42,6045,FALSE,,
820,41,2843,26.82075472,5.958444932,41,6189,0.356321187,41,6189,FALSE,,
825,39,2980,28.65384615,6.055541968,39,6323,0.355306648,39,6323,FALSE,,
830,42,3170,30.19047619,6.360819734,42,6508,0.379404039,42,6508,FALSE,,
835,44,2887,26.73148148,6.061025567,44,6226,0.3590859,44,6226,FALSE,,
840,36,2116,20.34615385,6.23437637,36,6382,0.376197973,36,6382,FALSE,,
845,28,1784,17.49019608,6.545731006,28,5278,0.437396905,28,5278,FALSE,,
850,33,1660,15.80952381,6.304544384,33,5566,0.378494198,33,5566,FALSE,,
855,40,1819,16.53636364,6.255238386,40,5225,0.370622577,40,5225,FALSE,,
860,36,1976,17.64285714,6.441738528,36,5051,0.408548866,36,5051,FALSE,,
865,39,2161,19.12389381,6.892842892,39,5218,0.461722246,39,5218,FALSE,,
870,44,2367,20.76315789,6.349044505,44,5423,0.430842277,44,5423,FALSE,,
875,47,2582,23.26126126,5.9074559,47,5623,0.385391683,47,5623,FALSE,,
880,36,2484,23,6.379001124,36,5657,0.37886626,36,5657,FALSE,,
885,37,1892,18.01904762,6.179729272,37,5058,0.391413949,37,5058,FALSE,,
890,35,1621,15.00925926,6.108169216,35,4771,0.387955985,35,4771,FALSE,,
895,35,1788,16.86792453,6.012784717,35,4755,0.371140088,35,4755,FALSE,,
900,40,1969,18.75238095,5.917495072,40,4892,0.361974272,40,4892,FALSE,,
905,39,2159,20.56190476,6.261629745,39,5070,0.394478474,39,5070,FALSE,,
910,45,2348,22.1509434,6.049131214,45,5243,0.355490928,45,5243,FALSE,,
915,44,2499,22.9266055,6.149467933,44,5431,0.366032502,44,5431,FALSE,,
920,40,2606,24.58490566,6.148408236,40,5586,0.394328151,40,5586,FALSE,,
925,39,2710,25.09259259,5.866771484,39,5665,0.385209733,39,5665,FALSE,,
930,34,2764,25.35779817,6.250509413,34,5777,0.391851923,34,5777,FALSE,,
935,30,2539,23.08181818,6.353973774,30,5471,0.42849316,30,5471,FALSE,,
940,35,2701,24.33333333,6.46812834,35,5635,0.412187621,35,5635,FALSE,,
945,42,2895,26.55963303,6.184156557,42,5828,0.376544911,42,5828,FALSE,,
950,40,3009,28.12149533,6.066338689,40,5579,0.375517325,40,5579,FALSE,,
955,38,3151,28.38738739,5.764385927,38,5759,0.332143959,38,5759,FALSE,,
960,42,3343,30.66972477,6.074449128,42,5930,0.356593982,42,5930,FALSE,,
965,40,3507,32.17431193,5.839176966,40,6111,0.327564508,40,6111,FALSE,,
970,35,3410,30.72072072,6.351065426,35,6039,0.369674166,35,6039,FALSE,,
975,29,3377,31.56074766,6.694225877,29,6094,0.408961301,29,6094,FALSE,,
980,29,2822,27.94059406,6.535349724,29,5661,0.418383216,29,5661,FALSE,,
985,30,2590,25.14563107,7.15293188,30,5627,0.453132999,30,5627,FALSE,,
990,32,2730,27.57575758,6.679968203,32,5525,0.429989982,32,5525,FALSE,,
995,34,2832,29.19587629,6.351404074,34,5584,0.407250799,34,5584,FALSE,,
1000,37,2961,31.16842105,5.937404291,37,5740,0.366964935,37,5740,FALSE,,
1005,32,3073,31.04040404,6.492759415,32,5882,0.418411745,32,5882,FALSE,,
1010,34,3206,32.71428571,6.556296792,34,6002,0.416491063,34,6002,FALSE,,
1015,33,3341,35.16842105,6.704878666,33,6141,0.441296325,33,6141,FALSE,,
1020,33,3431,34.65656566,6.657186646,33,6231,0.429085741,33,6231,FALSE,,
1025,29,2883,31,6.446645341,29,4997,0.454207798,29,4997,FALSE,,
1030,18,554,5.770833333,6.280038735,18,5108,0.414706215,18,5108,FALSE,,
1035,24,413,4.214285714,6.663191255,24,5189,0.440220915,24,5189,FALSE,,
