step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
1000,1,0,0,10.79153335,1,0,0.785741186,1,0,FALSE,,
1005,1,0,0,10.9365882,1,0,0.753775094,1,0,FALSE,,
1010,1,0,0,11.37467428,1,0,0.779284284,1,0,FALSE,,
1015,2,2,0.033898305,10.8972311,1,0,0.779662595,1,0,FALSE,,
1020,1,0,0,11.11851521,1,2,0.763638394,1,2,FALSE,,
1025,1,2,0.035087719,11.33105866,1,4,0.812817427,1,4,FALSE,,
1030,1,7,0.127272727,10.78402908,1,7,0.755853006,1,7,FALSE,,
1035,4,13,0.232142857,9.629525144,3,13,0.711642296,3,13,FALSE,,
1040,1,17,0.293103448,9.910950192,1,19,0.712446799,1,19,FALSE,,
1045,3,22,0.35483871,9.865891235,3,24,0.706377397,3,24,FALSE,,
1050,0,0,0,10.8049088,0,0,0.777810913,0,0,FALSE,,
1055,1,0,0,11.34345063,1,3,0.816035907,1,3,FALSE,,
1060,1,2,0.034482759,10.22111612,1,5,0.747248116,1,5,FALSE,,
1065,2,1,0.016949153,10.18329648,1,6,0.752192835,1,6,FALSE,,
1070,1,0,0,10.51886131,1,4,0.78103345,1,4,FALSE,,
1075,1,0,0,11.50357582,1,6,0.846665026,1,6,FALSE,,
1080,1,0,0,10.93578003,1,6,0.803404036,1,6,FALSE,,
1085,1,0,0,10.75601064,1,1,0.788709478,1,1,FALSE,,
1090,2,0,0,10.29279526,2,3,0.771631944,2,3,FALSE,,
1095,2,0,0,10.9396429,2,2,0.805056381,2,2,FALSE,,
1100,2,0,0,10.93637345,2,0,0.804269021,2,0,FALSE,,
1105,0,0,0,10.91570725,0,0,0.781062342,0,0,FALSE,,
1110,2,0,0,10.83470816,2,0,0.763388762,2,0,FALSE,,
1115,1,0,0,11.35533056,1,3,0.795071091,1,3,FALSE,,
1120,3,0,0,10.35115582,3,3,0.726310838,3,3,FALSE,,
1125,2,0,0,10.46410891,2,3,0.746125787,2,3,FALSE,,
1130,1,0,0,10.61292345,1,4,0.765535085,1,4,FALSE,,
1135,2,0,0,10.69975237,2,7,0.778610767,2,7,FALSE,,
1140,2,3,0.039473684,10.64529119,2,10,0.75447589,2,10,FALSE,,
1145,5,9,0.115384615,10.19008834,4,10,0.743829638,4,10,FALSE,,
1150,3,13,0.171052632,9.809567368,3,6,0.702003003,3,6,FALSE,,
1155,3,1,0.012987013,9.930678164,2,1,0.737680033,2,1,FALSE,,
1160,1,0,0,9.943141674,1,4,0.721284717,1,4,FALSE,,
1165,1,1,0.012987013,9.903615458,0,7,0.729922433,0,7,FALSE,,
1170,3,6,0.08,9.55822647,2,8,0.730098287,2,8,FALSE,,
1175,0,0,0,9.483724374,0,13,0.70192042,0,13,FALSE,,
1180,2,3,0.042253521,9.81992015,2,16,0.718174256,2,16,FALSE,,
1185,5,13,0.178082192,9.386579954,5,26,0.651925735,5,26,FALSE,,
1190,3,15,0.197368421,8.978517787,3,22,0.595680631,3,22,FALSE,,
1195,2,0,0,9.342856506,2,14,0.633887687,2,14,FALSE,,
1200,5,6,0.075949367,10.00588023,5,18,0.698464757,5,18,FALSE,,
1205,0,0,0,10.65926316,0,16,0.754320805,0,16,FALSE,,
1210,3,3,0.039473684,9.719934496,3,11,0.713166025,3,11,FALSE,,
1215,7,22,0.305555556,9.517870832,5,28,0.695762202,5,28,FALSE,,
1220,5,32,0.432432432,9.145373473,5,52,0.656483049,5,52,FALSE,,
1225,3,32,0.444444444,10.26755341,3,38,0.750078872,3,38,FALSE,,
1230,5,28,0.388888889,10.37170811,2,32,0.753153789,2,32,FALSE,,
1235,3,32,0.484848485,10.36587011,3,42,0.781783266,3,42,FALSE,,
1240,4,43,0.632352941,9.819814309,3,49,0.709462622,3,49,FALSE,,
1245,3,51,0.718309859,10.08311161,3,55,0.715456729,3,55,FALSE,,
1250,3,43,0.581081081,9.945451277,3,48,0.702850136,3,48,FALSE,,
1255,2,0,0,10.54958758,2,4,0.74668664,2,4,FALSE,,
1260,2,0,0,10.57009299,2,3,0.778535057,2,3,FALSE,,
1265,2,0,0,10.98700342,2,3,0.767426005,2,3,FALSE,,
1270,1,0,0,10.31516347,1,7,0.756409235,1,7,FALSE,,
1275,2,4,0.054794521,10.07138138,2,10,0.715750675,2,10,FALSE,,
1280,3,2,0.027027027,9.740708681,2,9,0.703716008,2,9,FALSE,,
1285,3,5,0.072463768,8.751446518,3,12,0.650478761,3,12,FALSE,,
1290,6,13,0.183098592,8.321581223,5,25,0.619888202,5,25,FALSE,,
1295,5,23,0.323943662,8.79744483,3,34,0.665561214,3,34,FALSE,,
1300,5,25,0.352112676,8.811122802,5,56,0.623600011,5,56,FALSE,,
1305,4,38,0.527777778,9.030439196,4,61,0.651765783,4,61,FALSE,,
1310,6,15,0.192307692,8.910933823,6,39,0.590674723,6,39,FALSE,,
1315,3,21,0.2625,9.172895314,2,35,0.63767125,2,35,FALSE,,
1320,4,26,0.320987654,9.262858723,4,36,0.62398842,4,36,FALSE,,
1325,4,33,0.44,9.408996275,3,42,0.676049001,3,42,FALSE,,
1330,3,35,0.454545455,8.876200276,3,48,0.636204579,3,48,FALSE,,
1335,2,45,0.608108108,9.167376003,2,23,0.648727798,2,23,FALSE,,
1340,3,3,0.04109589,8.637485747,1,8,0.61534978,1,8,FALSE,,
1345,5,4,0.052631579,8.521780762,2,5,0.623714317,2,5,FALSE,,
1350,0,0,0,8.818299385,0,11,0.6375023,0,11,FALSE,,
1355,3,1,0.012987013,9.201240637,2,15,0.66694204,2,15,FALSE,,
1360,3,4,0.053333333,10.01030488,3,18,0.70285132,3,18,FALSE,,
1365,2,0,0,9.78793079,2,9,0.721204849,2,9,FALSE,,
1370,0,0,0,9.367393013,0,8,0.65225392,0,8,FALSE,,
1375,2,3,0.041666667,9.717956092,1,11,0.703239667,1,11,FALSE,,
1380,2,2,0.027027027,9.346539031,2,15,0.678150328,2,15,FALSE,,
1385,1,0,0,10.17806965,1,9,0.725699731,1,9,FALSE,,
1390,4,7,0.095890411,10.03669578,1,8,0.752132668,1,8,FALSE,,
1395,1,1,0.014084507,9.59781655,1,10,0.671946757,1,10,FALSE,,
1400,3,10,0.142857143,10.62999308,3,23,0.737504507,3,23,FALSE,,
1405,2,0,0,9.484673135,2,3,0.695423454,2,3,FALSE,,
1410,0,0,0,9.886489662,0,4,0.695905593,0,4,FALSE,,
1415,0,0,0,10.17560496,0,7,0.738638636,0,7,FALSE,,
1420,2,3,0.044117647,10.72755499,1,8,0.745191177,1,8,FALSE,,
1425,0,0,0,10.7725631,0,4,0.800263524,0,4,FALSE,,
1430,1,0,0,10.91078866,1,2,0.77360829,1,2,FALSE,,
1435,2,0,0,11.49716516,2,5,0.816787604,2,5,FALSE,,
1440,1,1,0.01754386,11.13350447,1,4,0.813155516,1,4,FALSE,,
1445,2,6,0.096774194,10.4488682,2,10,0.737634686,2,10,FALSE,,
1450,3,14,0.237288136,10.95468886,3,15,0.760451001,3,15,FALSE,,
1455,3,24,0.421052632,10.6936116,3,24,0.724052843,3,24,FALSE,,
1460,3,34,0.586206897,10.88046475,3,34,0.763298061,3,34,FALSE,,
1465,3,44,0.698412698,10.791649,3,45,0.725652673,3,45,FALSE,,
1470,2,0,0,10.98646377,2,0,0.785298714,2,0,FALSE,,
1475,1,0,0,11.22886279,1,2,0.809063644,1,2,FALSE,,
1480,1,0,0,11.39520482,1,2,0.828556636,1,2,FALSE,,
1485,0,0,0,11.3898849,0,0,0.837719321,0,0,FALSE,,
1490,3,0,0,10.55582564,3,0,0.758578819,3,0,FALSE,,
1495,2,0,0,11.04858009,2,2,0.786253329,2,2,FALSE,,
1500,0,0,0,11.40605166,0,3,0.827434722,0,3,FALSE,,
1505,1,0,0,11.42373624,1,1,0.829278941,1,1,FALSE,,
1510,1,0,0,10.91295487,1,1,0.806009765,1,1,FALSE,,
1515,0,0,0,9.896923209,0,0,0.732393814,0,0,FALSE,,
1520,1,0,0,10.06527535,1,2,0.724387155,1,2,FALSE,,
1525,0,0,0,11.16069571,0,2,0.787914606,0,2,FALSE,,
1530,1,0,0,11.29215619,1,1,0.799842243,1,1,FALSE,,
1535,0,0,0,10.69639588,0,1,0.767360934,0,1,FALSE,,
1540,0,0,0,10.40254099,0,1,0.724193849,0,1,FALSE,,
1545,1,0,0,11.43545717,1,1,0.840122362,1,1,FALSE,,
1550,0,0,0,11.41420244,0,0,0.834011721,0,0,FALSE,,
1555,2,0,0,11.01290719,2,0,0.776600121,2,0,FALSE,,
1560,0,0,0,11.52756289,0,0,0.850449988,0,0,FALSE,,
1565,1,0,0,12.03375009,1,0,0.843433205,1,0,FALSE,,
1570,1,0,0,11.04748553,1,0,0.789628132,1,0,FALSE,,
1575,1,0,0,10.77821197,1,0,0.750905723,1,0,FALSE,,
1580,1,0,0,10.64022482,1,2,0.743568451,1,2,FALSE,,
1585,2,0,0,11.50469635,2,2,0.833365471,2,2,FALSE,,
1590,1,0,0,11.18721474,1,4,0.822401566,1,4,FALSE,,
1595,2,0,0,10.32365095,2,2,0.743837498,2,2,FALSE,,
1600,1,0,0,10.65246014,1,0,0.76646405,1,0,FALSE,,
1605,1,0,0,11.31703622,1,0,0.813076832,1,0,FALSE,,
1610,1,0,0,10.91766909,1,0,0.775657592,1,0,FALSE,,
1615,2,0,0,10.75889216,2,0,0.782422489,2,0,FALSE,,
1620,1,0,0,11.01150137,1,2,0.784910159,1,2,FALSE,,
1625,2,2,0.028985507,11.00482316,2,6,0.76720495,2,6,FALSE,,
1630,2,1,0.014084507,10.17209733,2,7,0.752791236,2,7,FALSE,,
1635,2,1,0.013157895,9.804993056,2,13,0.696214041,2,13,FALSE,,
1640,2,2,0.026315789,10.77511969,0,11,0.80558454,0,11,FALSE,,
1645,5,17,0.236111111,10.33758658,3,17,0.757560033,3,17,FALSE,,
1650,6,11,0.152777778,8.780052845,5,23,0.601149318,5,23,FALSE,,
1655,8,27,0.364864865,8.599123595,7,57,0.589826566,7,57,FALSE,,
1660,2,11,0.146666667,9.439060696,2,45,0.68912486,2,45,FALSE,,
1665,3,16,0.210526316,9.641922723,3,46,0.686702844,3,46,FALSE,,
1670,3,28,0.35443038,9.94428643,3,44,0.71621466,3,44,FALSE,,
1675,5,47,0.61038961,9.563904134,4,50,0.711940629,4,50,FALSE,,
1680,5,56,0.7,9.429870364,5,62,0.703331633,5,62,FALSE,,
1685,5,68,0.839506173,8.366472599,5,77,0.577206129,5,77,FALSE,,
1690,6,88,1.128205128,8.745779101,5,99,0.631042765,5,99,FALSE,,
1695,6,110,1.486486486,9.068276246,6,116,0.634728081,6,116,FALSE,,
1700,5,135,1.901408451,9.403194655,5,139,0.635038095,5,139,FALSE,,
1705,2,0,0,9.486160884,2,82,0.661338864,2,82,FALSE,,
1710,2,1,0.013513514,10.46985363,1,15,0.755471233,1,15,FALSE,,
1715,2,0,0,10.57905527,2,10,0.73294216,2,10,FALSE,,
1720,2,5,0.064935065,10.36940014,2,18,0.730897898,2,18,FALSE,,
1725,2,15,0.223880597,11.16971707,2,28,0.791256737,2,28,FALSE,,
1730,1,14,0.208955224,10.35236883,1,25,0.727483566,1,25,FALSE,,
1735,2,19,0.275362319,10.55462072,2,29,0.747717518,2,29,FALSE,,
1740,5,28,0.394366197,10.27153145,5,37,0.727081316,5,37,FALSE,,
