step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
1170,174,2767,7.094871795,2.328830335,174,48858,0.117858268,174,48858,FALSE,,
1175,191,2778,7.196891192,2.136563801,191,49703,0.109717959,191,49703,FALSE,,
1180,199,2703,7.0390625,2.101789612,199,49830,0.109491796,199,49830,FALSE,,
1185,187,2430,6.262886598,2.067408301,187,50425,0.100243512,187,50425,FALSE,,
1190,182,2221,5.724226804,2.044140191,182,50198,0.109901597,182,50198,FALSE,,
1195,171,2177,5.511392405,2.321213563,171,49891,0.12652944,171,49891,FALSE,,
1200,175,2466,6.258883249,2.297450309,175,50595,0.13096018,175,50595,FALSE,,
1205,201,2467,6.24556962,2.277661487,201,50278,0.126903175,201,50278,FALSE,,
1210,224,2784,6.977443609,2.098943105,224,51027,0.115362191,224,51027,FALSE,,
1215,223,3224,8.019900498,2.246550951,223,51889,0.113595476,223,51889,FALSE,,
1220,203,3296,8.158415842,2.447828268,203,52713,0.125040871,203,52713,FALSE,,
1225,194,3210,7.925925926,2.574127082,194,53076,0.140058191,194,53076,FALSE,,
1230,185,3267,8.086633663,2.653321045,185,53267,0.150501032,185,53267,FALSE,,
1235,193,3743,9.196560197,2.677208514,193,53037,0.13974956,193,53037,FALSE,,
1240,191,4291,10.62128713,2.635848482,191,53470,0.145960826,191,53470,FALSE,,
1245,189,4743,11.625,2.779105383,189,53440,0.14405953,189,53440,FALSE,,
1250,202,5172,12.58394161,2.881829033,202,53547,0.147345343,202,53547,FALSE,,
1255,216,5861,14.15700483,2.826974773,216,54344,0.141455105,216,54344,FALSE,,
1260,222,6406,15.51089588,2.615191328,222,54512,0.128204558,222,54512,FALSE,,
1265,230,6652,16.22439024,2.463106209,230,55458,0.12693809,230,55458,FALSE,,
1270,234,6921,16.8804878,2.442094223,234,56186,0.137576786,234,56186,FALSE,,
1275,242,7261,17.66666667,2.541037817,242,57220,0.138572187,242,57220,FALSE,,
1280,239,7694,18.67475728,2.720345381,239,57997,0.140145367,239,57997,FALSE,,
1285,240,8130,19.59036145,2.868702588,240,58679,0.151505528,240,58679,FALSE,,
1290,246,8503,20.39088729,2.84506406,246,59615,0.14064164,246,59615,FALSE,,
1295,243,8635,20.46208531,2.841100247,243,60645,0.143938327,243,60645,FALSE,,
1300,244,8609,20.64508393,2.751694699,244,61490,0.14533771,244,61490,FALSE,,
1305,243,8512,20.46153846,2.639622113,243,62191,0.145419253,243,62191,FALSE,,
1310,241,8760,21.00719424,2.733470346,241,61662,0.138676025,241,61662,FALSE,,
1315,234,8825,21.26506024,2.809917638,234,61396,0.141002612,234,61396,FALSE,,
1320,241,8812,21.13189448,2.826420502,241,61711,0.134734761,241,61711,FALSE,,
1325,242,8059,19.0971564,3.044311126,242,62276,0.137733504,242,62276,FALSE,,
1330,220,6874,16.56385542,2.941489631,220,62381,0.138199759,220,62381,FALSE,,
1335,220,5400,13.01204819,2.796962638,220,62629,0.134204429,220,62629,FALSE,,
1340,241,5611,13.65206813,2.543692698,241,63571,0.129892773,241,63571,FALSE,,
1345,244,5985,14.63325183,2.152754977,244,64454,0.112344459,244,64454,FALSE,,
1350,245,6610,16.28078818,1.903075311,245,65243,0.108130237,245,65243,FALSE,,
1355,253,7125,17.37804878,2.098556891,253,65817,0.117344237,253,65817,FALSE,,
1360,269,7932,19.25242718,2.202932229,269,67130,0.118033737,269,67130,FALSE,,
1365,285,8745,21.12318841,1.99792377,285,68454,0.089487155,285,68454,FALSE,,
1370,287,9856,23.57894737,2.047425748,287,69000,0.083498719,287,69000,FALSE,,
1375,279,10049,23.98329356,2.172665095,279,68572,0.085502308,279,68572,FALSE,,
1380,260,9235,22.09330144,2.323765054,260,68571,0.092284494,260,68571,FALSE,,
1385,221,8113,19.40909091,2.393843549,221,69431,0.113256527,221,69431,FALSE,,
1390,221,7145,17.17548077,2.44826784,221,70110,0.120700076,221,70110,FALSE,,
1395,234,7214,17.68137255,2.051200754,234,71040,0.107682219,234,71040,FALSE,,
1400,235,6476,15.91154791,2.045969731,235,71483,0.114801432,235,71483,FALSE,,
1405,232,5783,14.24384236,2.1374343,232,72537,0.122557916,232,72537,FALSE,,
1410,193,4150,10.22167488,2.403499553,193,71410,0.128862549,193,71410,FALSE,,
1415,186,3394,8.359605911,2.664490816,186,71796,0.159035604,186,71796,FALSE,,
1420,204,3571,8.709756098,2.634752944,204,72645,0.151049877,204,72645,FALSE,,
1425,223,4192,10.17475728,2.439799785,223,73563,0.135405124,223,73563,FALSE,,
1430,244,4782,11.49519231,2.143962288,244,74705,0.115792902,244,74705,FALSE,,
1435,256,5181,12.42446043,1.994082427,256,74625,0.105071979,256,74625,FALSE,,
1440,262,5835,13.72941176,2.010609068,262,74958,0.097721373,262,74958,FALSE,,
1445,259,6470,15.18779343,1.898684678,259,75738,0.08617995,259,75738,FALSE,,
1450,269,7022,16.29234339,1.952028022,269,76896,0.088319916,269,76896,FALSE,,
1455,270,7244,16.72979215,1.932797048,270,76481,0.08967766,270,76481,FALSE,,
1460,291,7550,17.47685185,1.700914585,291,77857,0.072309889,291,77857,FALSE,,
1465,282,7212,16.73317865,1.685474414,282,78202,0.075057317,282,78202,FALSE,,
1470,243,5992,13.96736597,1.771290619,243,77924,0.085985215,243,77924,FALSE,,
1475,221,4989,11.62937063,1.954907617,221,78202,0.105805119,221,78202,FALSE,,
1480,223,4427,10.27146172,1.98933698,223,78761,0.101744526,223,78761,FALSE,,
1485,240,4241,9.839907193,1.908184531,240,79517,0.104330486,240,79517,FALSE,,
1490,244,3831,8.786697248,1.920013142,244,80568,0.099497329,244,80568,FALSE,,
1495,225,3204,7.399538106,1.853192243,225,80685,0.097191372,225,80685,FALSE,,
1500,198,2800,6.481481481,2.196692186,198,81511,0.120992215,198,81511,FALSE,,
1505,199,3054,7.118881119,2.280688926,199,81637,0.12989654,199,81637,FALSE,,
1510,224,3587,8.303240741,2.222895437,224,79997,0.11632834,224,79997,FALSE,,
1515,230,4125,9.570765661,2.50920367,230,80763,0.135624168,230,80763,FALSE,,
1520,235,4773,11.02309469,2.599868397,235,80721,0.142981871,235,80721,FALSE,,
1525,243,5433,12.46100917,2.308804185,243,81584,0.121300298,243,81584,FALSE,,
1530,259,6177,14.16743119,2.296145547,259,82051,0.110868838,259,82051,FALSE,,
1535,258,6936,16.13023256,2.332786125,258,83044,0.121057002,258,83044,FALSE,,
1540,253,7593,17.6993007,2.437222447,253,83909,0.124947598,253,83909,FALSE,,
1545,252,8315,19.24768519,2.43035264,252,84718,0.120160566,252,84718,FALSE,,
1550,251,8705,20.05760369,2.384548253,251,84369,0.113027114,251,84369,FALSE,,
1555,252,8916,20.59122402,2.294357044,252,85479,0.105364328,252,85479,FALSE,,
1560,271,9277,21.37557604,2.216109957,271,86041,0.093970736,271,86041,FALSE,,
1565,283,9729,22.73130841,2.015629284,283,87190,0.089884413,283,87190,FALSE,,
1570,298,10210,23.7995338,1.999791231,298,87923,0.087655476,298,87923,FALSE,,
1575,297,10575,24.82394366,1.976316361,297,88543,0.081991014,297,88543,FALSE,,
1580,273,10085,24.12679426,2.079581217,273,89196,0.092150396,273,89196,FALSE,,
1585,247,8740,21.11111111,2.323334781,247,88503,0.120739328,247,88503,FALSE,,
1590,235,7789,18.7686747,2.575558013,235,89368,0.124258969,235,89368,FALSE,,
1595,236,6962,16.85714286,2.414374275,236,88853,0.113636154,236,88853,FALSE,,
